date,price,hub
2020-11-02,5.165999889373779,NBP
2020-11-03,5.13700008392334,NBP
2020-11-04,5.171999931335449,NBP
2020-11-05,5.426000118255615,NBP
2020-11-06,5.256999969482422,NBP
2020-11-09,5.223999977111816,NBP
2020-11-10,5.23799991607666,NBP
2020-11-11,5.254000186920166,NBP
2020-11-12,5.210000038146973,NBP
2020-11-13,5.302000045776367,NBP
2020-11-16,5.429999828338623,NBP
2020-11-17,5.2230000495910645,NBP
2020-11-18,5.110000133514404,NBP
2020-11-19,4.873000144958496,NBP
2020-11-20,4.811999797821045,NBP
2020-11-23,5.048999786376953,NBP
2020-11-24,5.215000152587891,NBP
2020-11-25,5.2829999923706055,NBP
2020-11-27,5.639999866485596,NBP
2020-11-30,5.833000183105469,NBP
2020-12-01,5.783999919891357,NBP
2020-12-02,5.816999912261963,NBP
2020-12-03,5.565000057220459,NBP
2020-12-04,5.739999771118164,NBP
2020-12-07,5.611000061035156,NBP
2020-12-08,5.640999794006348,NBP
2020-12-09,5.675000190734863,NBP
2020-12-10,6.0,NBP
2020-12-11,6.130000114440918,NBP
2020-12-14,6.419000148773193,NBP
2020-12-15,6.640999794006348,NBP
2020-12-16,6.376999855041504,NBP
2020-12-17,6.210999965667725,NBP
2020-12-18,6.203000068664551,NBP
2020-12-21,6.544000148773193,NBP
2020-12-22,6.882999897003174,NBP
2020-12-23,6.889999866485596,NBP
2020-12-24,6.918000221252441,NBP
2020-12-28,6.867000102996826,NBP
2020-12-29,7.491000175476074,NBP
2020-12-30,7.605999946594238,NBP
2020-12-31,7.710000038146973,NBP
2021-01-04,8.074000358581543,NBP
2021-01-05,7.34600019454956,NBP
2021-01-06,7.176000118255615,NBP
2021-01-07,7.86899995803833,NBP
2021-01-08,8.25100040435791,NBP
2021-01-11,8.949000358581543,NBP
2021-01-12,10.54800033569336,NBP
2021-01-13,8.887999534606934,NBP
2021-01-14,8.640000343322754,NBP
2021-01-15,8.062000274658203,NBP
2021-01-19,7.868000030517578,NBP
2021-01-20,7.831999778747559,NBP
2021-01-21,7.765999794006348,NBP
2021-01-22,8.223999977111816,NBP
2021-01-25,7.73199987411499,NBP
2021-01-26,7.435999870300293,NBP
2021-01-27,7.413000106811523,NBP
2021-01-28,7.557000160217285,NBP
2021-01-29,7.300000190734863,NBP
2021-02-01,6.5920000076293945,NBP
2021-02-02,6.630000114440918,NBP
2021-02-03,6.447000026702881,NBP
2021-02-04,6.507999897003174,NBP
2021-02-05,6.613999843597412,NBP
2021-02-08,7.301000118255615,NBP
2021-02-09,6.861999988555908,NBP
2021-02-10,6.632999897003174,NBP
2021-02-11,6.140999794006348,NBP
2021-02-12,6.210999965667725,NBP
2021-02-16,5.919000148773193,NBP
2021-02-17,5.793000221252441,NBP
2021-02-18,6.14300012588501,NBP
2021-02-19,5.900000095367432,NBP
2021-02-22,5.625,NBP
2021-02-23,5.736999988555908,NBP
2021-02-24,5.807000160217285,NBP
2021-02-25,5.604000091552734,NBP
2021-02-26,5.563000202178955,NBP
2021-03-01,5.704999923706055,NBP
2021-03-02,5.6539998054504395,NBP
2021-03-03,5.425000190734863,NBP
2021-03-04,5.572999954223633,NBP
2021-03-05,5.702000141143799,NBP
2021-03-08,5.581999778747559,NBP
2021-03-09,5.945000171661377,NBP
2021-03-10,6.243000030517578,NBP
2021-03-11,6.507999897003174,NBP
2021-03-12,6.60099983215332,NBP
2021-03-15,6.290999889373779,NBP
2021-03-16,6.11899995803833,NBP
2021-03-17,6.269000053405762,NBP
2021-03-18,6.198999881744385,NBP
2021-03-19,5.9720001220703125,NBP
2021-03-22,6.328000068664551,NBP
2021-03-23,6.439000129699707,NBP
2021-03-24,6.511000156402588,NBP
2021-03-25,6.48199987411499,NBP
2021-03-26,6.677000045776367,NBP
2021-03-29,6.4730000495910645,NBP
2021-03-30,6.301000118255615,NBP
2021-03-31,6.458000183105469,NBP
2021-04-01,6.526000022888184,NBP
2021-04-05,6.559999942779541,NBP
2021-04-06,6.785999774932861,NBP
2021-04-07,6.61299991607666,NBP
2021-04-08,6.482999801635742,NBP
2021-04-09,6.434999942779541,NBP
2021-04-12,6.755000114440918,NBP
2021-04-13,6.672999858856201,NBP
2021-04-14,6.736000061035156,NBP
2021-04-15,6.951000213623047,NBP
2021-04-16,7.070000171661377,NBP
2021-04-19,7.339000225067139,NBP
2021-04-20,7.36899995803833,NBP
2021-04-21,7.357999801635742,NBP
2021-04-22,7.458000183105469,NBP
2021-04-23,7.019999980926514,NBP
2021-04-26,7.176000118255615,NBP
2021-04-27,7.625999927520752,NBP
2021-04-28,7.645999908447266,NBP
2021-04-29,8.157999992370605,NBP
2021-04-30,8.340999603271484,NBP
2021-05-03,8.390999794006348,NBP
2021-05-04,8.270999908447266,NBP
2021-05-05,8.583000183105469,NBP
2021-05-06,8.647000312805176,NBP
2021-05-07,8.559000015258789,NBP
2021-05-10,9.055999755859377,NBP
2021-05-11,9.282999992370604,NBP
2021-05-12,9.411999702453612,NBP
2021-05-13,9.39799976348877,NBP
2021-05-14,9.68000030517578,NBP
2021-05-17,9.491999626159668,NBP
2021-05-18,8.980999946594238,NBP
2021-05-19,8.166999816894531,NBP
2021-05-20,8.847999572753906,NBP
2021-05-21,8.88599967956543,NBP
2021-05-24,8.833999633789062,NBP
2021-05-25,9.347999572753906,NBP
2021-05-26,9.371999740600586,NBP
2021-05-27,8.732999801635742,NBP
2021-05-28,8.604000091552734,NBP
2021-06-01,9.038999557495115,NBP
2021-06-02,8.871999740600586,NBP
2021-06-03,8.845000267028809,NBP
2021-06-04,8.88700008392334,NBP
2021-06-07,9.131999969482422,NBP
2021-06-08,9.585000038146973,NBP
2021-06-09,9.788000106811523,NBP
2021-06-10,9.9399995803833,NBP
2021-06-11,9.548999786376951,NBP
2021-06-14,9.916000366210938,NBP
2021-06-15,9.70199966430664,NBP
2021-06-16,9.64900016784668,NBP
2021-06-17,9.611000061035156,NBP
2021-06-18,9.918999671936035,NBP
2021-06-21,10.086999893188477,NBP
2021-06-22,10.430999755859377,NBP
2021-06-23,10.741000175476074,NBP
2021-06-24,10.95300006866455,NBP
2021-06-25,11.116999626159668,NBP
2021-06-28,11.057000160217283,NBP
2021-06-29,11.407999992370604,NBP
2021-06-30,11.864999771118164,NBP
2021-07-01,12.345000267028809,NBP
2021-07-02,12.260000228881836,NBP
2021-07-06,11.536999702453612,NBP
2021-07-07,10.916000366210938,NBP
2021-07-08,11.307000160217283,NBP
2021-07-09,12.454999923706056,NBP
2021-07-12,11.772000312805176,NBP
2021-07-13,12.059000015258787,NBP
2021-07-14,11.82900047302246,NBP
2021-07-15,11.526000022888184,NBP
2021-07-16,11.788999557495115,NBP
2021-07-19,12.083000183105469,NBP
2021-07-20,11.932000160217283,NBP
2021-07-21,12.26200008392334,NBP
2021-07-22,12.338000297546388,NBP
2021-07-23,12.161999702453612,NBP
2021-07-26,12.855999946594238,NBP
2021-07-27,13.302000045776367,NBP
2021-07-28,13.989999771118164,NBP
2021-07-29,14.67300033569336,NBP
2021-07-30,14.43000030517578,NBP
2021-08-02,14.925999641418455,NBP
2021-08-03,14.534000396728516,NBP
2021-08-04,14.873000144958496,NBP
2021-08-05,15.12600040435791,NBP
2021-08-06,14.982000350952148,NBP
2021-08-09,14.857999801635742,NBP
2021-08-10,15.446999549865724,NBP
2021-08-11,15.87399959564209,NBP
2021-08-12,15.737000465393066,NBP
2021-08-13,15.36299991607666,NBP
2021-08-16,16.500999450683594,NBP
2021-08-17,16.025999069213867,NBP
2021-08-18,15.354999542236328,NBP
2021-08-19,13.625,NBP
2021-08-20,14.26200008392334,NBP
2021-08-23,14.159000396728516,NBP
2021-08-24,15.281999588012695,NBP
2021-08-25,15.562000274658203,NBP
2021-08-26,15.78600025177002,NBP
2021-08-27,15.720999717712402,NBP
2021-08-30,16.871000289916992,NBP
2021-08-31,17.577999114990234,NBP
2021-09-01,17.61400032043457,NBP
2021-09-02,18.261999130249023,NBP
2021-09-03,18.093000411987305,NBP
2021-09-07,18.81100082397461,NBP
2021-09-08,19.187999725341797,NBP
2021-09-09,19.68199920654297,NBP
2021-09-10,20.163999557495117,NBP
2021-09-13,21.22800064086914,NBP
2021-09-14,22.85099983215332,NBP
2021-09-15,24.52199935913086,NBP
2021-09-16,21.80699920654297,NBP
2021-09-17,22.38599967956543,NBP
2021-09-20,25.92200088500977,NBP
2021-09-21,25.393999099731445,NBP
2021-09-22,24.711999893188477,NBP
2021-09-23,23.98200035095215,NBP
2021-09-24,24.058000564575195,NBP
2021-09-27,26.097000122070312,NBP
2021-09-28,26.44700050354004,NBP
2021-09-29,30.40999984741211,NBP
2021-09-30,33.87300109863281,NBP
2021-10-01,32.66400146484375,NBP
2021-10-04,33.44900131225586,NBP
2021-10-05,40.040000915527344,NBP
2021-10-06,37.10100173950195,NBP
2021-10-07,33.446998596191406,NBP
2021-10-08,30.305999755859375,NBP
2021-10-11,29.513999938964844,NBP
2021-10-12,29.534000396728516,NBP
2021-10-13,32.13999938964844,NBP
2021-10-14,35.24700164794922,NBP
2021-10-15,32.26900100708008,NBP
2021-10-18,32.55500030517578,NBP
2021-10-19,31.17799949645996,NBP
2021-10-20,32.29899978637695,NBP
2021-10-21,30.597000122070312,NBP
2021-10-22,30.18899917602539,NBP
2021-10-25,30.73699951171875,NBP
2021-10-26,30.559999465942383,NBP
2021-10-27,29.975000381469727,NBP
2021-10-28,27.229000091552734,NBP
2021-10-29,22.757999420166016,NBP
2021-11-01,22.91900062561035,NBP
2021-11-02,23.61599922180176,NBP
2021-11-03,26.878999710083008,NBP
2021-11-04,25.60199928283691,NBP
2021-11-05,25.78499984741211,NBP
2021-11-08,27.524999618530273,NBP
2021-11-09,25.371999740600582,NBP
2021-11-10,24.256000518798828,NBP
2021-11-11,25.89299964904785,NBP
2021-11-12,25.996999740600582,NBP
2021-11-15,27.51099967956543,NBP
2021-11-16,32.20600128173828,NBP
2021-11-17,32.18899917602539,NBP
2021-11-18,32.321998596191406,NBP
2021-11-19,29.545000076293945,NBP
2021-11-22,28.30500030517578,NBP
2021-11-23,30.621999740600582,NBP
2021-11-24,31.37700080871582,NBP
2021-11-26,29.618000030517575,NBP
2021-11-29,31.996999740600582,NBP
2021-11-30,31.54800033569336,NBP
2021-12-01,32.59299850463867,NBP
2021-12-02,32.23099899291992,NBP
2021-12-03,30.274999618530273,NBP
2021-12-06,30.47100067138672,NBP
2021-12-07,32.3129997253418,NBP
2021-12-08,34.426998138427734,NBP
2021-12-09,33.84299850463867,NBP
2021-12-10,35.573001861572266,NBP
2021-12-13,38.98699951171875,NBP
2021-12-14,42.82400131225586,NBP
2021-12-15,44.30899810791016,NBP
2021-12-16,47.946998596191406,NBP
2021-12-17,45.76300048828125,NBP
2021-12-20,49.15999984741211,NBP
2021-12-21,59.777000427246094,NBP
2021-12-22,57.71200180053711,NBP
2021-12-23,43.65800094604492,NBP
2021-12-27,35.933998107910156,NBP
2021-12-28,35.96200180053711,NBP
2021-12-29,31.447999954223633,NBP
2021-12-30,29.249000549316406,NBP
2021-12-31,23.104999542236328,NBP
2022-01-03,22.947999954223633,NBP
2022-01-04,29.34000015258789,NBP
2022-01-05,30.30699920654297,NBP
2022-01-06,31.80299949645996,NBP
2022-01-07,29.17300033569336,NBP
2022-01-10,27.920000076293945,NBP
2022-01-11,25.881999969482425,NBP
2022-01-12,24.631000518798828,NBP
2022-01-13,28.14699935913086,NBP
2022-01-14,28.472999572753903,NBP
2022-01-18,25.46500015258789,NBP
2022-01-19,24.628000259399418,NBP
2022-01-20,24.457000732421875,NBP
2022-01-21,25.659000396728516,NBP
2022-01-24,30.253999710083008,NBP
2022-01-25,30.381999969482425,NBP
2022-01-26,29.604999542236328,NBP
2022-01-27,29.454999923706055,NBP
2022-01-28,29.475000381469727,NBP
2022-01-31,29.475000381469727,NBP
2022-02-01,24.413999557495117,NBP
2022-02-02,24.937999725341797,NBP
2022-02-03,26.22599983215332,NBP
2022-02-04,27.118999481201172,NBP
2022-02-07,26.22100067138672,NBP
2022-02-08,25.20199966430664,NBP
2022-02-09,24.31100082397461,NBP
2022-02-10,24.250999450683594,NBP
2022-02-11,25.275999069213867,NBP
2022-02-14,26.07900047302246,NBP
2022-02-15,23.10199928283691,NBP
2022-02-16,22.656999588012695,NBP
2022-02-17,24.46500015258789,NBP
2022-02-18,23.96699905395508,NBP
2022-02-22,25.95800018310547,NBP
2022-02-23,28.92200088500977,NBP
2022-02-24,42.737998962402344,NBP
2022-02-25,30.125999450683594,NBP
2022-02-28,31.916000366210938,NBP
2022-03-01,38.72100067138672,NBP
2022-03-02,52.45500183105469,NBP
2022-03-03,51.22999954223633,NBP
2022-03-04,60.84400177001953,NBP
2022-03-07,70.85800170898438,NBP
2022-03-08,67.03299713134766,NBP
2022-03-09,49.13199996948242,NBP
2022-03-10,38.9739990234375,NBP
2022-03-11,40.696998596191406,NBP
2022-03-14,35.38600158691406,NBP
2022-03-15,35.856998443603516,NBP
2022-03-16,31.551000595092773,NBP
2022-03-17,32.770999908447266,NBP
2022-03-18,32.34299850463867,NBP
2022-03-21,29.73500061035156,NBP
2022-03-22,30.948999404907227,NBP
2022-03-23,36.61899948120117,NBP
2022-03-24,34.93899917602539,NBP
2022-03-25,31.24099922180176,NBP
2022-03-28,32.15399932861328,NBP
2022-03-29,34.599998474121094,NBP
2022-03-30,37.742000579833984,NBP
2022-03-31,39.40399932861328,NBP
2022-04-01,33.71799850463867,NBP
2022-04-04,32.0,NBP
2022-04-05,31.79800033569336,NBP
2022-04-06,31.33099937438965,NBP
2022-04-07,30.503999710083008,NBP
2022-04-08,29.724000930786133,NBP
2022-04-11,27.77400016784668,NBP
2022-04-12,27.520000457763672,NBP
2022-04-13,27.777999877929688,NBP
2022-04-14,23.12299919128418,NBP
2022-04-18,23.06999969482422,NBP
2022-04-19,22.51300048828125,NBP
2022-04-20,23.204999923706055,NBP
2022-04-21,24.61000061035156,NBP
2022-04-22,22.007999420166016,NBP
2022-04-25,19.503000259399418,NBP
2022-04-26,20.63800048828125,NBP
2022-04-27,18.714000701904297,NBP
2022-04-28,19.89299964904785,NBP
2022-04-29,20.55500030517578,NBP
2022-05-02,20.493000030517575,NBP
2022-05-03,19.54400062561035,NBP
2022-05-04,19.90399932861328,NBP
2022-05-05,20.570999145507812,NBP
2022-05-06,16.985000610351562,NBP
2022-05-09,15.843000411987305,NBP
2022-05-10,17.951000213623047,NBP
2022-05-11,17.246000289916992,NBP
2022-05-12,21.465999603271484,NBP
2022-05-13,18.143999099731445,NBP
2022-05-16,21.107999801635746,NBP
2022-05-17,23.10099983215332,NBP
2022-05-18,22.586999893188477,NBP
2022-05-19,21.07200050354004,NBP
2022-05-20,18.44499969482422,NBP
2022-05-23,16.969999313354492,NBP
2022-05-24,17.1200008392334,NBP
2022-05-25,18.679000854492188,NBP
2022-05-26,18.165000915527344,NBP
2022-05-27,21.655000686645508,NBP
2022-05-31,23.166000366210938,NBP
2022-06-01,19.979999542236328,NBP
2022-06-02,20.052000045776367,NBP
2022-06-03,20.01799964904785,NBP
2022-06-06,18.926000595092773,NBP
2022-06-07,17.152000427246094,NBP
2022-06-08,16.30900001525879,NBP
2022-06-09,18.891000747680664,NBP
2022-06-10,18.054000854492188,NBP
2022-06-13,18.6560001373291,NBP
2022-06-14,23.61000061035156,NBP
2022-06-15,31.1200008392334,NBP
2022-06-16,28.69099998474121,NBP
2022-06-17,24.59199905395508,NBP
2022-06-21,25.29700088500977,NBP
2022-06-22,22.611000061035156,NBP
2022-06-23,22.93899917602539,NBP
2022-06-24,20.871000289916992,NBP
2022-06-27,21.160999298095703,NBP
2022-06-28,20.350000381469727,NBP
2022-06-29,29.711999893188477,NBP
2022-06-30,30.18199920654297,NBP
2022-07-01,28.95599937438965,NBP
2022-07-05,34.638999938964844,NBP
2022-07-06,32.957000732421875,NBP
2022-07-07,35.819000244140625,NBP
2022-07-08,30.756000518798828,NBP
2022-07-11,26.43899917602539,NBP
2022-07-12,29.03700065612793,NBP
2022-07-13,32.25299835205078,NBP
2022-07-14,27.93600082397461,NBP
2022-07-15,23.756000518798828,NBP
2022-07-18,23.31100082397461,NBP
2022-07-19,26.07200050354004,NBP
2022-07-20,32.21500015258789,NBP
2022-07-21,35.4109992980957,NBP
2022-07-22,37.617000579833984,NBP
2022-07-25,38.6349983215332,NBP
2022-07-26,42.4739990234375,NBP
2022-07-27,44.75199890136719,NBP
2022-07-28,45.40700149536133,NBP
2022-07-29,42.88800048828125,NBP
2022-08-01,42.944000244140625,NBP
2022-08-02,44.23099899291992,NBP
2022-08-03,44.88600158691406,NBP
2022-08-04,45.96699905395508,NBP
2022-08-05,45.10200119018555,NBP
2022-08-08,43.084999084472656,NBP
2022-08-09,43.22100067138672,NBP
2022-08-10,47.85300064086914,NBP
2022-08-11,49.12900161743164,NBP
2022-08-12,48.00400161743164,NBP
2022-08-15,51.108001708984375,NBP
2022-08-16,53.54600143432617,NBP
2022-08-17,53.027000427246094,NBP
2022-08-18,54.76399993896485,NBP
2022-08-19,54.43399810791016,NBP
2022-08-22,62.097999572753906,NBP
2022-08-23,58.617000579833984,NBP
2022-08-24,64.6729965209961,NBP
2022-08-25,69.87200164794922,NBP
2022-08-26,75.51599884033203,NBP
2022-08-29,74.927001953125,NBP
2022-08-30,61.07899856567383,NBP
2022-08-31,53.446998596191406,NBP
2022-09-01,55.801998138427734,NBP
2022-09-02,47.46500015258789,NBP
2022-09-06,49.39400100708008,NBP
2022-09-07,46.36899948120117,NBP
2022-09-08,47.24399948120117,NBP
2022-09-09,43.85599899291992,NBP
2022-09-12,40.71799850463867,NBP
2022-09-13,42.21099853515625,NBP
2022-09-14,47.31800079345703,NBP
2022-09-15,44.457000732421875,NBP
2022-09-16,33.27199935913086,NBP
2022-09-19,32.25600051879883,NBP
2022-09-20,36.02399826049805,NBP
2022-09-21,33.52199935913086,NBP
2022-09-22,32.41999816894531,NBP
2022-09-23,31.270999908447266,NBP
2022-09-26,25.992000579833984,NBP
2022-09-27,27.56999969482422,NBP
2022-09-28,34.58100128173828,NBP
2022-09-29,44.82600021362305,NBP
2022-09-30,39.42499923706055,NBP
2022-10-03,33.58000183105469,NBP
2022-10-04,31.80699920654297,NBP
2022-10-05,35.525001525878906,NBP
2022-10-06,36.41999816894531,NBP
2022-10-07,31.767000198364254,NBP
2022-10-10,31.334999084472656,NBP
2022-10-11,31.757999420166016,NBP
2022-10-12,32.569000244140625,NBP
2022-10-13,31.641000747680664,NBP
2022-10-14,29.45299911499023,NBP
2022-10-17,26.573999404907227,NBP
2022-10-18,22.81800079345703,NBP
2022-10-19,20.586000442504883,NBP
2022-10-20,25.371999740600582,NBP
2022-10-21,22.808000564575195,NBP
2022-10-24,20.742000579833984,NBP
2022-10-25,21.238000869750977,NBP
2022-10-26,22.92200088500977,NBP
2022-10-27,25.01499938964844,NBP
2022-10-28,39.24599838256836,NBP
2022-10-31,34.64500045776367,NBP
2022-11-01,32.141998291015625,NBP
2022-11-02,35.108001708984375,NBP
2022-11-03,35.00699996948242,NBP
2022-11-04,32.0890007019043,NBP
2022-11-07,30.70800018310547,NBP
2022-11-08,32.87900161743164,NBP
2022-11-09,30.878000259399418,NBP
2022-11-10,31.145000457763672,NBP
2022-11-11,26.930999755859375,NBP
2022-11-14,32.058998107910156,NBP
2022-11-15,35.61600112915039,NBP
2022-11-16,32.117000579833984,NBP
2022-11-17,31.589000701904297,NBP
2022-11-18,32.41400146484375,NBP
2022-11-21,31.738000869750977,NBP
2022-11-22,32.61399841308594,NBP
2022-11-23,36.428001403808594,NBP
2022-11-25,34.91299819946289,NBP
2022-11-28,35.0989990234375,NBP
2022-11-29,41.229000091552734,NBP
2022-11-30,44.09700012207031,NBP
2022-12-01,42.29899978637695,NBP
2022-12-02,41.14300155639648,NBP
2022-12-05,41.04800033569336,NBP
2022-12-06,42.402000427246094,NBP
2022-12-07,45.75299835205078,NBP
2022-12-08,42.7760009765625,NBP
2022-12-09,42.5890007019043,NBP
2022-12-12,41.60599899291992,NBP
2022-12-13,42.37699890136719,NBP
2022-12-14,40.36399841308594,NBP
2022-12-15,41.25699996948242,NBP
2022-12-16,35.09600067138672,NBP
2022-12-19,32.805999755859375,NBP
2022-12-20,31.90399932861328,NBP
2022-12-21,29.32900047302246,NBP
2022-12-22,27.31399917602539,NBP
2022-12-23,24.155000686645508,NBP
2022-12-27,24.075000762939453,NBP
2022-12-28,22.700000762939453,NBP
2022-12-29,25.34600067138672,NBP
2022-12-30,22.40999984741211,NBP
2023-01-03,20.579999923706055,NBP
2023-01-04,18.459999084472656,NBP
2023-01-05,21.736000061035156,NBP
2023-01-06,20.503000259399418,NBP
2023-01-09,22.413999557495117,NBP
2023-01-10,20.832000732421875,NBP
2023-01-11,19.5,NBP
2023-01-12,20.368000030517575,NBP
2023-01-13,19.867000579833984,NBP
2023-01-17,18.52899932861328,NBP
2023-01-18,19.082000732421875,NBP
2023-01-19,18.864999771118164,NBP
2023-01-20,20.905000686645508,NBP
2023-01-23,20.636999130249023,NBP
2023-01-24,18.194000244140625,NBP
2023-01-25,17.71299934387207,NBP
2023-01-26,17.211000442504883,NBP
2023-01-27,17.422000885009766,NBP
2023-01-30,17.40999984741211,NBP
2023-01-31,17.40999984741211,NBP
2023-02-01,18.76300048828125,NBP
2023-02-02,17.718000411987305,NBP
2023-02-03,17.92099952697754,NBP
2023-02-06,17.676000595092773,NBP
2023-02-07,16.83300018310547,NBP
2023-02-08,16.27199935913086,NBP
2023-02-09,16.01799964904785,NBP
2023-02-10,16.2549991607666,NBP
2023-02-13,15.661999702453612,NBP
2023-02-14,15.770000457763672,NBP
2023-02-15,16.48900032043457,NBP
2023-02-16,15.56700038909912,NBP
2023-02-17,14.52299976348877,NBP
2023-02-21,14.58199977874756,NBP
2023-02-22,15.142999649047852,NBP
2023-02-23,15.1850004196167,NBP
2023-02-24,15.258000373840332,NBP
2023-02-27,14.067999839782717,NBP
2023-02-28,14.001999855041504,NBP
2023-03-01,14.263999938964844,NBP
2023-03-02,14.133000373840332,NBP
2023-03-03,13.569000244140623,NBP
2023-03-06,12.722000122070312,NBP
2023-03-07,12.925999641418455,NBP
2023-03-08,12.661999702453612,NBP
2023-03-09,13.065999984741213,NBP
2023-03-10,16.17300033569336,NBP
2023-03-13,15.215999603271484,NBP
2023-03-14,13.45199966430664,NBP
2023-03-15,12.843000411987305,NBP
2023-03-16,13.220000267028809,NBP
2023-03-17,12.644000053405762,NBP
2023-03-20,11.560999870300291,NBP
2023-03-21,12.638999938964844,NBP
2023-03-22,11.970999717712402,NBP
2023-03-23,13.128999710083008,NBP
2023-03-24,12.319000244140623,NBP
2023-03-27,12.862000465393066,NBP
2023-03-28,13.05799961090088,NBP
2023-03-29,13.01200008392334,NBP
2023-03-30,13.399999618530272,NBP
2023-03-31,14.612000465393066,NBP
2023-04-03,15.918999671936035,NBP
2023-04-04,14.38700008392334,NBP
2023-04-05,13.286999702453612,NBP
2023-04-06,12.734999656677246,NBP
2023-04-10,12.734999656677246,NBP
2023-04-11,12.770999908447266,NBP
2023-04-12,12.57699966430664,NBP
2023-04-13,12.505000114440918,NBP
2023-04-14,12.26200008392334,NBP
2023-04-17,12.220000267028809,NBP
2023-04-18,12.677000045776367,NBP
2023-04-19,11.975000381469728,NBP
2023-04-20,11.914999961853027,NBP
2023-04-21,11.92099952697754,NBP
2023-04-24,11.885000228881836,NBP
2023-04-25,11.770000457763672,NBP
2023-04-26,11.277999877929688,NBP
2023-04-27,11.45300006866455,NBP
2023-04-28,11.140999794006348,NBP
2023-05-01,11.097999572753906,NBP
2023-05-02,10.64900016784668,NBP
2023-05-03,10.48900032043457,NBP
2023-05-04,10.133999824523926,NBP
2023-05-05,10.527000427246094,NBP
2023-05-08,10.538999557495115,NBP
2023-05-09,10.385000228881836,NBP
2023-05-10,10.175000190734863,NBP
2023-05-11,10.121000289916992,NBP
2023-05-12,9.479000091552734,NBP
2023-05-15,9.321999549865724,NBP
2023-05-16,9.211999893188477,NBP
2023-05-17,9.10200023651123,NBP
2023-05-18,8.416000366210938,NBP
2023-05-19,8.508000373840332,NBP
2023-05-22,8.246999740600586,NBP
2023-05-23,8.22700023651123,NBP
2023-05-24,7.965000152587891,NBP
2023-05-25,7.230000019073486,NBP
2023-05-26,7.078999996185303,NBP
2023-05-30,7.15500020980835,NBP
2023-05-31,7.882999897003174,NBP
2023-06-01,6.801000118255615,NBP
2023-06-02,6.866000175476074,NBP
2023-06-05,8.350000381469727,NBP
2023-06-06,7.34600019454956,NBP
2023-06-07,7.765999794006348,NBP
2023-06-08,7.952000141143799,NBP
2023-06-09,9.791000366210938,NBP
2023-06-12,9.468999862670898,NBP
2023-06-13,11.569000244140623,NBP
2023-06-14,12.131999969482422,NBP
2023-06-15,13.133999824523926,NBP
2023-06-16,11.177000045776367,NBP
2023-06-20,12.289999961853027,NBP
2023-06-21,11.69499969482422,NBP
2023-06-22,10.878000259399414,NBP
2023-06-23,10.206000328063965,NBP
2023-06-26,10.135000228881836,NBP
2023-06-27,10.855999946594238,NBP
