test_hub,algo,round,rmse_ret,mae_ret,rmse_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price
FIN,fedprox,1,0.38000231981277466,0.36652591824531555,17.00855142359901,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,2,0.33834463357925415,0.32447922229766846,15.562730157967604,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,3,0.29815346002578735,0.2842505872249603,14.132224471232412,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,4,0.26018887758255005,0.24561433494091034,12.774802440784178,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,5,0.2243689000606537,0.2068578153848648,11.469754184032846,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,6,0.1923217922449112,0.16891048848628998,10.288213610487007,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,7,0.16589553654193878,0.13266126811504364,9.29379330673761,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,8,0.14688259363174438,0.10382232815027237,8.607569762239413,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,9,0.1363753080368042,0.0897093266248703,8.272932610627306,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,10,0.13166122138500214,0.08331646025180817,8.12963535002698,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,11,0.1278456598520279,0.07913614809513092,7.917298887246872,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,12,0.12499729543924332,0.07537975907325745,7.778134001468358,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,13,0.1228918805718422,0.07171189039945602,7.680291973732157,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,14,0.1206427589058876,0.06859000772237778,7.558598351792765,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,15,0.1188955083489418,0.06568121910095215,7.4721005552861754,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,16,0.11775942891836166,0.06324508041143417,7.426998183754266,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,17,0.11720789968967438,0.06216849014163017,7.399222199021187,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,18,0.11694496124982834,0.06164043769240379,7.400836896640211,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,19,0.1165902242064476,0.061512913554906845,7.383928443066539,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,20,0.11653489619493484,0.061941780149936676,7.380571818972644,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,21,0.11636108160018921,0.06182378903031349,7.379061011522435,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,22,0.11619724333286285,0.06179145723581314,7.37262445856152,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,23,0.11605080962181091,0.06207137182354927,7.360539296178768,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,24,0.11595643311738968,0.062136344611644745,7.356576464729514,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,25,0.11585082858800888,0.06201818585395813,7.35132254258969,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,26,0.11563589423894882,0.06173253431916237,7.338336262413659,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,27,0.1159847155213356,0.06265340000391006,7.358613975836212,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,28,0.11560371518135071,0.061777263879776,7.34014074832611,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,29,0.11550398170948029,0.061703190207481384,7.332841576754289,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,30,0.1155359297990799,0.061860404908657074,7.332788432990422,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,31,0.11556447297334671,0.06191157177090645,7.334602903924099,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,32,0.11548234522342682,0.06187926232814789,7.327334546661373,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,33,0.11558569222688675,0.06210998818278313,7.334906435247499,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,34,0.1154853031039238,0.06195267662405968,7.328973485830913,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,35,0.11540284752845764,0.06183164194226265,7.319422602435164,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,36,0.11542213708162308,0.061871789395809174,7.325718520539605,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,37,0.11556149274110794,0.06228747218847275,7.330649810862427,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,38,0.1155065968632698,0.062004782259464264,7.331698677318366,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,39,0.11556500941514969,0.062260571867227554,7.33206266437208,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,40,0.1156296581029892,0.062383152544498444,7.3365999526619765,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,41,0.11554056406021118,0.0619015209376812,7.337127203133427,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,42,0.11536835134029388,0.061693884432315826,7.320550588443227,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,43,0.11533333361148834,0.06153533607721329,7.3247115547643356,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,44,0.1151871606707573,0.06142989918589592,7.30812672778671,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,45,0.1153046041727066,0.0617109090089798,7.316022701373845,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,46,0.11525809019804001,0.06167629733681679,7.314883464330445,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,47,0.11514274775981903,0.06138625368475914,7.3112985925475975,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,48,0.11509393900632858,0.06116632744669914,7.308535029246309,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,49,0.1152682825922966,0.0614917017519474,7.318724712819184,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,50,0.11527110636234283,0.06137677654623985,7.322886641311971,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,51,0.11514483392238617,0.0612751729786396,7.309589682134172,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,52,0.11514454334974289,0.061287522315979004,7.310271403721662,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,53,0.1153327226638794,0.06177516654133797,7.3207766125603975,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,54,0.1151837483048439,0.061407558619976044,7.311808717306933,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,55,0.11519202589988708,0.061443861573934555,7.310829762917053,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,56,0.11529640108346939,0.06154433637857437,7.321291932479033,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,57,0.11506172269582748,0.0612337663769722,7.303482362052868,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,58,0.11515902727842331,0.06138445436954498,7.310260580950234,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,59,0.11512693017721176,0.061236098408699036,7.312759650553658,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,60,0.11526554822921753,0.06180751323699951,7.3118715117631465,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,61,0.11542288959026337,0.062022898346185684,7.32668955815578,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,62,0.11527843773365021,0.06208529323339462,7.310204017407343,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,63,0.11527825891971588,0.06197095662355423,7.3100985567006465,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,64,0.11503658443689346,0.061270471662282944,7.30354351242063,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,65,0.11508861929178238,0.06153472512960434,7.300331923997182,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,66,0.11518938839435577,0.06167956069111824,7.311246694358982,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,67,0.11506591737270355,0.06144850701093674,7.302853861553985,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,68,0.11503612995147705,0.061493776738643646,7.29919456870338,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,69,0.115040622651577,0.061370849609375,7.303318300233967,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,70,0.11489434540271759,0.0611141063272953,7.295865217287693,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,71,0.11481501162052155,0.06101135537028313,7.290821193979171,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,72,0.1152573674917221,0.0621173158288002,7.311140208463809,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,73,0.11517638713121414,0.061812642961740494,7.307313428469155,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,74,0.11498842388391495,0.06114218011498451,7.304350070516836,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,75,0.11504609882831573,0.06152302399277687,7.300407184844258,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,76,0.11489111185073853,0.06125163286924362,7.293430630683643,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,77,0.11491676419973373,0.06122211366891861,7.298597457678797,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,78,0.1148700937628746,0.06122719496488571,7.291330822964269,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,79,0.11486975848674774,0.061093203723430634,7.294321190556946,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,80,0.11494869738817215,0.06130499392747879,7.295037293086821,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,81,0.11511766165494919,0.06143954396247864,7.312025352994695,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,82,0.11507359147071838,0.06167156621813774,7.302958427978837,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,83,0.1150302067399025,0.061493828892707825,7.3013809076624385,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,84,0.11503730714321136,0.06157287210226059,7.298649803611751,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,85,0.1150483638048172,0.06154569610953331,7.30212614487699,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,86,0.1148873120546341,0.06131741777062416,7.289329921167149,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,87,0.11488176137208939,0.06125508248806,7.290641810051862,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,88,0.11502495408058167,0.061418674886226654,7.305415817868944,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,89,0.11519031226634979,0.06202416494488716,7.306840799171107,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,90,0.11493890732526779,0.06148932874202728,7.2955176343852495,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,91,0.11486811190843582,0.06125335022807121,7.29217758122362,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,92,0.11511236429214478,0.062029603868722916,7.298415127819144,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,93,0.1148633286356926,0.06116953864693642,7.2934807239712995,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,94,0.11472123861312866,0.06115139275789261,7.277268808245464,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,95,0.11496922373771667,0.06168563663959503,7.296877434414328,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,96,0.11490122973918915,0.06158202514052391,7.290830284127223,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,97,0.11490318924188614,0.06171797588467598,7.287953944976755,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,98,0.11487159878015518,0.06140872836112976,7.2939933360161,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,99,0.1150406152009964,0.061696846038103104,7.30402577920092,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedprox,100,0.11495023220777512,0.061686720699071884,7.291841908596894,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
LTU,fedprox,1,0.37214595079421997,0.35069307684898376,13.533902031474781,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,2,0.3194529116153717,0.2921418845653534,11.701587534718788,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,3,0.27865561842918396,0.2487727552652359,10.255118899442575,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,4,0.2470787614583969,0.21969033777713776,9.146361481679186,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,5,0.2204788327217102,0.19333377480506897,8.175375520641397,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,6,0.19631202518939972,0.16658125817775726,7.256602552089697,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,7,0.17546354234218597,0.14191198348999023,6.464775493168054,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,8,0.15826334059238434,0.12015920877456665,5.807932126706657,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,9,0.14431968331336975,0.1040693148970604,5.296757216719057,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,10,0.13298170268535614,0.09476679563522339,4.897109957121736,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,11,0.1250942200422287,0.0898948386311531,4.621477804612031,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,12,0.11924440413713455,0.08541089296340942,4.4140676046209695,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,13,0.11332905292510986,0.0819849967956543,4.21111381252057,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,14,0.09935763478279114,0.07378268241882324,3.7640189900543435,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,15,0.08599710464477539,0.06622157245874405,3.347427020109747,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,16,0.07334527373313904,0.05876091122627258,2.954560673204678,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,17,0.063459113240242,0.0523131787776947,2.6375526627212365,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,18,0.05464468523859978,0.04542677104473114,2.3398496346680244,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,19,0.04739285260438919,0.03954336792230606,2.090217047799654,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,20,0.0424761101603508,0.03513523191213608,1.9102588580392361,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,21,0.0382724367082119,0.03152972087264061,1.7379015903668065,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,22,0.03587600588798523,0.0295008085668087,1.6446018719236184,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,23,0.03402537852525711,0.028004752472043037,1.565773955959428,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,24,0.03272615745663643,0.026992637664079666,1.5101072752529454,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,25,0.031651053577661514,0.026082279160618782,1.4617983418948663,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,26,0.030730243772268295,0.02526429109275341,1.415984787891983,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,27,0.03001455031335354,0.02479512058198452,1.3833386085049804,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,28,0.02936507575213909,0.02433471567928791,1.354019429370513,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,29,0.028984373435378075,0.023951800540089607,1.335800773726632,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,30,0.029009809717535973,0.023986777290701866,1.3358796837573712,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,31,0.028687074780464172,0.02363576367497444,1.3196971345665955,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,32,0.028679469600319862,0.023828718811273575,1.3211300917561561,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,33,0.028673693537712097,0.023736532777547836,1.317253444821796,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,34,0.02857760153710842,0.023527242243289948,1.3132308209960388,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,35,0.02855687588453293,0.0234688650816679,1.3101216950879568,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,36,0.0284492876380682,0.02341771498322487,1.307355742333945,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,37,0.028703413903713226,0.0236353799700737,1.3231187677849792,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,38,0.02843906357884407,0.023500308394432068,1.305468327573732,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,39,0.02846778742969036,0.023272527381777763,1.3063434337865654,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,40,0.02844770811498165,0.02313804440200329,1.304666042859046,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,41,0.028439894318580627,0.02339707314968109,1.3081992822126025,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,42,0.02859090268611908,0.023568009957671165,1.3165465938084495,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,43,0.028450846672058105,0.023188255727291107,1.3028643104524094,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,44,0.02854461967945099,0.023439645767211914,1.3088362268449931,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,45,0.02843201532959938,0.023166516795754433,1.3028737738515797,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,46,0.02866886556148529,0.023614048957824707,1.3167856081194804,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,47,0.02842341922223568,0.02322181686758995,1.3022638128717265,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,48,0.0286111980676651,0.023580437526106834,1.3114735374377435,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,49,0.028672227635979652,0.02350122481584549,1.3175809108497925,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,50,0.028575198724865913,0.02321525663137436,1.306205875666873,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,51,0.02846510149538517,0.02310154028236866,1.3036049706004185,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,52,0.028370074927806854,0.023024633526802063,1.2979336197430151,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,53,0.028471563011407852,0.023081161081790924,1.3032808639128737,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,54,0.0281609408557415,0.02291868068277836,1.2925594859033211,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,55,0.028192056342959404,0.022788820788264275,1.2949371002107612,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,56,0.028475457802414894,0.022806309163570404,1.3025218348709477,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,57,0.028113501146435738,0.022608913481235504,1.2890888833774874,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,58,0.028171170502901077,0.02307567372918129,1.293991204852401,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,59,0.02819906547665596,0.02306390553712845,1.2908678105655722,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,60,0.028268733993172646,0.023132098838686943,1.2949883163129685,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,61,0.02824225462973118,0.023093944415450096,1.294237208184543,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,62,0.02828604355454445,0.02300981990993023,1.2914500382169125,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,63,0.02825298346579075,0.0231251772493124,1.29443437470065,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,64,0.02821492590010166,0.022818252444267273,1.2953664668884624,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,65,0.02816842496395111,0.022946082055568695,1.2907815235929911,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,66,0.028147440403699875,0.022828547284007072,1.2904931063745073,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,67,0.028447410091757774,0.022755805402994156,1.3035238937422762,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,68,0.028123922646045685,0.022925831377506256,1.2890985593649922,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedprox,69,0.028384199365973473,0.02310628816485405,1.2962513243621694,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
